assay,config,seq_len,n_variants,n_positions,seconds,peak_mem_gb,variants_per_s,positions_per_s,rho_expt,category,msa_depth,rho_fp32
MSH2_HUMAN_Jia_2020,fp32,934,16749,934,35.207,3.251,475.7,26.53,0.33949060837473655,OrganismalFitness,Medium,1.0
MSH2_HUMAN_Jia_2020,fp8_dyn,934,16749,934,9.688,1.085,1728.9,96.41,0.34486011455524557,OrganismalFitness,Medium,0.9889007345240642
MSH2_HUMAN_Jia_2020,int4_wo,934,16749,934,61.907,0.887,270.5,15.09,0.3714138046208879,OrganismalFitness,Medium,0.9376890064239286
MSH2_HUMAN_Jia_2020,int8_dyn,934,16749,934,43.383,1.015,386.1,21.53,0.34755368248764557,OrganismalFitness,Medium,0.9896356352329374
MSH2_HUMAN_Jia_2020,int8_wo,934,16749,934,8.572,1.019,1953.8,108.96,0.34223323474674955,OrganismalFitness,Medium,0.9991089753405251
MTH3_HAEAE_RockahShmuel_2015,bf16,330,1777,329,0.868,1.377,2047.5,379.03,0.5276402676925236,OrganismalFitness,Medium,0.9997908054991019
MTH3_HAEAE_RockahShmuel_2015,fp32,330,1777,329,4.326,2.781,410.8,76.05,0.5269897702467963,OrganismalFitness,Medium,1.0
MTH3_HAEAE_RockahShmuel_2015,fp8_dyn,330,1777,329,3.121,0.798,569.4,105.41,0.5215619685564605,OrganismalFitness,Medium,0.9946892608720396
MTH3_HAEAE_RockahShmuel_2015,int4_wo,330,1777,329,7.769,0.644,228.7,42.35,0.5000458900680604,OrganismalFitness,Medium,0.9697081173709297
MTH3_HAEAE_RockahShmuel_2015,int8_dyn,330,1777,329,12.131,0.774,146.5,27.12,0.5144939760168823,OrganismalFitness,Medium,0.9938993176748556
MTH3_HAEAE_RockahShmuel_2015,int8_wo,330,1777,329,1.215,0.776,1462.3,270.78,0.5268745521678092,OrganismalFitness,Medium,0.9995475460666096
MTHR_HUMAN_Weile_2021,bf16,656,12464,656,3.293,1.508,3784.6,199.21,0.34747517448506493,OrganismalFitness,Low,0.9996117767549432
MTHR_HUMAN_Weile_2021,fp32,656,12464,656,16.953,3.035,735.2,38.7,0.34751417102686927,OrganismalFitness,Low,1.0
MTHR_HUMAN_Weile_2021,fp8_dyn,656,12464,656,6.142,0.953,2029.2,106.81,0.35149233117350803,OrganismalFitness,Low,0.9877114172431085
MTHR_HUMAN_Weile_2021,int4_wo,656,12464,656,30.539,0.779,408.1,21.48,0.34838660254602366,OrganismalFitness,Low,0.9455329157188216
MTHR_HUMAN_Weile_2021,int8_dyn,656,12464,656,27.947,0.935,446.0,23.47,0.35599468765468684,OrganismalFitness,Low,0.9887305819865472
MTHR_HUMAN_Weile_2021,int8_wo,656,12464,656,4.342,0.908,2870.8,151.08,0.34554841919733825,OrganismalFitness,Low,0.9991593752087645
MYO3_YEAST_Tsuboyama_2023_2BTT,bf16,61,3297,61,0.198,1.269,16675.0,308.08,0.586918305176084,Stability,High,0.9999089688202336
MYO3_YEAST_Tsuboyama_2023_2BTT,fp32,61,3297,61,0.283,2.571,11629.7,215.55,0.5880427129237809,Stability,High,1.0
MYO3_YEAST_Tsuboyama_2023_2BTT,fp8_dyn,61,3297,61,0.642,0.67,5134.6,95.02,0.6055955080787198,Stability,High,0.9968078359378371
MYO3_YEAST_Tsuboyama_2023_2BTT,int4_wo,61,3297,61,0.37,0.537,8920.7,164.86,0.602294670705509,Stability,High,0.9775705855208155
MYO3_YEAST_Tsuboyama_2023_2BTT,int8_dyn,61,3297,61,2.653,0.698,1242.6,22.99,0.5822207562757763,Stability,High,0.9975920284825645
MYO3_YEAST_Tsuboyama_2023_2BTT,int8_wo,61,3297,61,0.267,0.668,12361.9,228.46,0.5868044708432347,Stability,High,0.9995624167419485
NCAP_I34A1_Doud_2015,bf16,498,9462,498,1.894,1.447,4996.3,262.94,0.02747431005844469,OrganismalFitness,Medium,0.9998700767018605
NCAP_I34A1_Doud_2015,fp32,498,9462,498,10.305,2.913,918.2,48.33,0.027792543849308037,OrganismalFitness,Medium,1.0
NCAP_I34A1_Doud_2015,fp8_dyn,498,9462,498,4.716,0.879,2006.5,105.6,0.02450221848896577,OrganismalFitness,Medium,0.9985686449734903
NCAP_I34A1_Doud_2015,int4_wo,498,9462,498,17.612,0.714,537.2,28.28,0.021226862226289805,OrganismalFitness,Medium,0.9937123828474148
NCAP_I34A1_Doud_2015,int8_dyn,498,9462,498,19.196,0.842,492.9,25.94,0.02852668380653168,OrganismalFitness,Medium,0.9976084623510298
NCAP_I34A1_Doud_2015,int8_wo,498,9462,498,2.565,0.847,3688.5,194.15,0.027424209449701895,OrganismalFitness,Medium,0.9997999198167651
NKX31_HUMAN_Tsuboyama_2023_2L9R,bf16,61,2482,61,0.176,1.269,14098.4,346.59,0.6504506331926481,Stability,High,0.9998572906852984
NKX31_HUMAN_Tsuboyama_2023_2L9R,fp32,61,2482,61,0.265,2.571,9370.3,230.19,0.6510527286132469,Stability,High,1.0
NKX31_HUMAN_Tsuboyama_2023_2L9R,fp8_dyn,61,2482,61,0.619,0.67,4012.0,98.55,0.6611418411907097,Stability,High,0.9945342524655971
NKX31_HUMAN_Tsuboyama_2023_2L9R,int4_wo,61,2482,61,0.351,0.537,7076.7,173.79,0.630256460431955,Stability,High,0.9835180549547281
NKX31_HUMAN_Tsuboyama_2023_2L9R,int8_dyn,61,2482,61,2.635,0.698,942.0,23.15,0.656848822523214,Stability,High,0.9976685628558289
NKX31_HUMAN_Tsuboyama_2023_2L9R,int8_wo,61,2482,61,0.245,0.668,10117.6,248.98,0.6470227693822668,Stability,High,0.9997072659498005
NRAM_I33A0_Jiang_2016,bf16,453,298,50,0.189,1.427,1578.7,264.55,0.16207156234987827,OrganismalFitness,Medium,0.9993115364077726
NRAM_I33A0_Jiang_2016,fp32,453,298,50,0.936,2.88,318.4,53.42,0.16079064080231278,OrganismalFitness,Medium,1.0
NRAM_I33A0_Jiang_2016,fp8_dyn,453,298,50,0.527,0.858,565.6,94.88,0.17253470631582926,OrganismalFitness,Medium,0.9891354684217041
NRAM_I33A0_Jiang_2016,int4_wo,453,298,50,1.615,0.694,184.6,30.96,0.14582070498522196,OrganismalFitness,Medium,0.9558289431934743
NRAM_I33A0_Jiang_2016,int8_dyn,453,298,50,2.318,0.855,128.6,21.57,0.1475558473813037,OrganismalFitness,Medium,0.9911378339241026
NRAM_I33A0_Jiang_2016,int8_wo,453,298,50,0.258,0.826,1155.7,193.8,0.15902333080892994,OrganismalFitness,Medium,0.9988648786110208
NUD15_HUMAN_Suiter_2020,bf16,164,2844,163,0.397,1.311,7162.5,410.58,0.5268830652081886,Expression,High,0.9997862156255695
NUD15_HUMAN_Suiter_2020,fp32,164,2844,163,1.134,2.652,2507.7,143.74,0.525590909129204,Expression,High,1.0
NUD15_HUMAN_Suiter_2020,fp8_dyn,164,2844,163,1.574,0.719,1807.0,103.56,0.5266508384511679,Expression,High,0.9954051287147148
NUD15_HUMAN_Suiter_2020,int4_wo,164,2844,163,2.002,0.581,1420.3,81.42,0.5322304177047501,Expression,High,0.9760292534130014
NUD15_HUMAN_Suiter_2020,int8_dyn,164,2844,163,6.857,0.739,414.8,23.77,0.5279349142284464,Expression,High,0.9956333915427783
NUD15_HUMAN_Suiter_2020,int8_wo,164,2844,163,0.585,0.709,4865.6,278.63,0.5256337618085198,Expression,High,0.9995485882439702
NUSA_ECOLI_Tsuboyama_2023_1WCL,bf16,69,2028,69,0.183,1.273,11066.5,377.05,0.49225687957252623,Stability,High,0.9998652325283848
NUSA_ECOLI_Tsuboyama_2023_1WCL,fp32,69,2028,69,0.312,2.58,6506.1,221.15,0.4942667271527352,Stability,High,1.0
NUSA_ECOLI_Tsuboyama_2023_1WCL,fp8_dyn,69,2028,69,0.687,0.675,2952.5,100.44,0.48624917649619204,Stability,High,0.996538672562154
NUSA_ECOLI_Tsuboyama_2023_1WCL,int4_wo,69,2028,69,0.42,0.542,4825.5,164.29,0.453456088694306,Stability,High,0.9817037033550036
NUSA_ECOLI_Tsuboyama_2023_1WCL,int8_dyn,69,2028,69,2.956,0.701,686.1,23.34,0.4787503489221373,Stability,High,0.9967619717359163
NUSA_ECOLI_Tsuboyama_2023_1WCL,int8_wo,69,2028,69,0.26,0.672,7806.9,265.38,0.49288224713488155,Stability,High,0.9997614598656289
NUSG_MYCTU_Tsuboyama_2023_2MI6,bf16,55,1380,55,0.141,1.267,9807.8,390.07,0.5173854570285877,Stability,High,0.9998484138201318
NUSG_MYCTU_Tsuboyama_2023_2MI6,fp32,55,1380,55,0.218,2.566,6336.8,252.29,0.5184184114504504,Stability,High,1.0
NUSG_MYCTU_Tsuboyama_2023_2MI6,fp8_dyn,55,1380,55,0.528,0.667,2614.6,104.17,0.530587527581144,Stability,High,0.9967165052616246
NUSG_MYCTU_Tsuboyama_2023_2MI6,int4_wo,55,1380,55,0.277,0.536,4976.5,198.56,0.5379060333633353,Stability,High,0.9846779602736222
NUSG_MYCTU_Tsuboyama_2023_2MI6,int8_dyn,55,1380,55,2.293,0.696,601.8,23.99,0.5310301451468861,Stability,High,0.9946994938607335
NUSG_MYCTU_Tsuboyama_2023_2MI6,int8_wo,55,1380,55,0.201,0.667,6858.2,273.63,0.5191273683339392,Stability,High,0.9997308495713138
OBSCN_HUMAN_Tsuboyama_2023_1V1C,bf16,65,3197,65,0.206,1.271,15554.9,315.53,0.796301142666914,Stability,High,0.9998766852415086
OBSCN_HUMAN_Tsuboyama_2023_1V1C,fp32,65,3197,65,0.326,2.574,9811.7,199.39,0.7971078351393174,Stability,High,1.0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,fp8_dyn,65,3197,65,0.71,0.672,4505.7,91.55,0.8043869478192146,Stability,High,0.9938624293726749
OBSCN_HUMAN_Tsuboyama_2023_1V1C,int4_wo,65,3197,65,0.421,0.54,7594.8,154.39,0.8057366842459679,Stability,High,0.9861736644159258
OBSCN_HUMAN_Tsuboyama_2023_1V1C,int8_dyn,65,3197,65,2.961,0.7,1079.6,21.95,0.802931772925557,Stability,High,0.9933585905987494
OBSCN_HUMAN_Tsuboyama_2023_1V1C,int8_wo,65,3197,65,0.283,0.671,11286.7,229.68,0.7952279546720565,Stability,High,0.9997128367832046
ODP2_GEOSE_Tsuboyama_2023_1W4G,bf16,44,1134,44,0.124,1.263,9126.1,354.84,0.2233274355255772,Stability,High,0.9996595512489773
ODP2_GEOSE_Tsuboyama_2023_1W4G,fp32,44,1134,44,0.155,2.557,7308.3,283.87,0.22109610795295753,Stability,High,1.0
ODP2_GEOSE_Tsuboyama_2023_1W4G,fp8_dyn,44,1134,44,0.465,0.662,2437.1,94.62,0.23435913953654416,Stability,High,0.9937618976749454
ODP2_GEOSE_Tsuboyama_2023_1W4G,int4_wo,44,1134,44,0.2,0.53,5656.7,220.0,0.234471058322313,Stability,High,0.9786331135251111
ODP2_GEOSE_Tsuboyama_2023_1W4G,int8_dyn,44,1134,44,1.965,0.69,577.1,22.39,0.21689083846150983,Stability,High,0.9943774600817892
ODP2_GEOSE_Tsuboyama_2023_1W4G,int8_wo,44,1134,44,0.173,0.664,6540.0,254.34,0.21273518953135653,Stability,High,0.9993444413806619
OPSD_HUMAN_Wan_2019,bf16,348,165,109,0.294,1.386,561.1,370.75,0.5534785001468157,Expression,High,0.9992426428301887
OPSD_HUMAN_Wan_2019,fp32,348,165,109,1.45,2.795,113.8,75.17,0.552042315603879,Expression,High,1.0
OPSD_HUMAN_Wan_2019,fp8_dyn,348,165,109,1.037,0.807,159.0,105.11,0.554274448415005,Expression,High,0.9867963743159578
OPSD_HUMAN_Wan_2019,int4_wo,348,165,109,2.704,0.653,61.0,40.31,0.6173961187867449,Expression,High,0.9381391040507787
OPSD_HUMAN_Wan_2019,int8_dyn,348,165,109,4.55,0.812,36.3,23.96,0.5410879355277445,Expression,High,0.991004552833119
OPSD_HUMAN_Wan_2019,int8_wo,348,165,109,0.41,0.786,402.1,265.85,0.5551184021036906,Expression,High,0.9982749097993101
OTC_HUMAN_Lo_2023,bf16,354,1570,322,0.877,1.386,1789.8,367.16,0.5311657326890146,Activity,Medium,0.9998066890576537
OTC_HUMAN_Lo_2023,fp32,354,1570,322,4.236,2.8,370.7,76.02,0.5309452474716275,Activity,Medium,1.0
OTC_HUMAN_Lo_2023,fp8_dyn,354,1570,322,3.027,0.81,518.8,106.38,0.5268045002396042,Activity,Medium,0.9941364888974228
OTC_HUMAN_Lo_2023,int4_wo,354,1570,322,8.122,0.654,193.3,39.65,0.5077253049509411,Activity,Medium,0.9710030909905674
OTC_HUMAN_Lo_2023,int8_dyn,354,1570,322,11.919,0.783,131.7,27.02,0.5298936818805571,Activity,Medium,0.9950740967180669
OTC_HUMAN_Lo_2023,int8_wo,354,1570,322,1.229,0.786,1277.8,262.0,0.5303507194378222,Activity,Medium,0.9996306297925639
OTU7A_HUMAN_Tsuboyama_2023_2L2D,bf16,42,635,42,0.115,1.262,5524.7,365.22,0.3156267448950188,Stability,High,0.9995409904358551
OTU7A_HUMAN_Tsuboyama_2023_2L2D,fp32,42,635,42,0.143,2.555,4453.9,293.71,0.31947549991165686,Stability,High,1.0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,fp8_dyn,42,635,42,0.454,0.661,1398.9,92.51,0.35351874566678904,Stability,High,0.9822134603397972
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int4_wo,42,635,42,0.186,0.529,3416.0,225.81,0.29264423231353526,Stability,High,0.9504365706552715
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int8_dyn,42,635,42,1.738,0.677,365.4,24.17,0.3074365577445932,Stability,High,0.9917881747429915
OTU7A_HUMAN_Tsuboyama_2023_2L2D,int8_wo,42,635,42,0.164,0.664,3874.3,256.1,0.31718348023604304,Stability,High,0.9990513654701128
OXDA_RHOTO_Vanella_2023_activity,bf16,364,6396,364,1.045,1.39,6118.6,348.33,0.37030118906020393,Activity,High,0.9997488004595289
OXDA_RHOTO_Vanella_2023_activity,fp32,364,6396,364,4.842,2.81,1321.0,75.18,0.3701758003837697,Activity,High,1.0
OXDA_RHOTO_Vanella_2023_activity,fp8_dyn,364,6396,364,3.47,0.815,1843.0,104.9,0.3632591382643735,Activity,High,0.9949273658972446
OXDA_RHOTO_Vanella_2023_activity,int4_wo,364,6396,364,9.476,0.657,675.0,38.41,0.35118578356400737,Activity,High,0.9765105629231524
OXDA_RHOTO_Vanella_2023_activity,int8_dyn,364,6396,364,15.032,0.819,425.5,24.22,0.3684616922362854,Activity,High,0.9943202692352862
OXDA_RHOTO_Vanella_2023_activity,int8_wo,364,6396,364,1.445,0.789,4426.2,251.9,0.3697718935736343,Activity,High,0.9995536027802822
OXDA_RHOTO_Vanella_2023_expression,bf16,364,6769,364,1.047,1.39,6465.1,347.66,0.31490340435283404,Expression,High,0.9997594507456088
OXDA_RHOTO_Vanella_2023_expression,fp32,364,6769,364,4.846,2.81,1396.8,75.11,0.31497086086637405,Expression,High,1.0
OXDA_RHOTO_Vanella_2023_expression,fp8_dyn,364,6769,364,3.451,0.815,1961.7,105.48,0.3114087175945279,Expression,High,0.9950708042228402
OXDA_RHOTO_Vanella_2023_expression,int4_wo,364,6769,364,9.477,0.657,714.2,38.41,0.2973344281955432,Expression,High,0.9772753625699385
OXDA_RHOTO_Vanella_2023_expression,int8_dyn,364,6769,364,15.068,0.819,449.2,24.16,0.3181777566698171,Expression,High,0.9945328741614372
OXDA_RHOTO_Vanella_2023_expression,int8_wo,364,6769,364,1.447,0.789,4678.5,251.55,0.31287568058884596,Expression,High,0.9995679165986184
P53_HUMAN_Giacomelli_2018_Null_Etoposide,bf16,393,7467,393,1.242,1.402,6011.5,316.43,0.43219870586941356,OrganismalFitness,Low,0.9998203783609396
P53_HUMAN_Giacomelli_2018_Null_Etoposide,fp32,393,7467,393,5.368,2.832,1391.0,73.21,0.4323387846568544,OrganismalFitness,Low,1.0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,fp8_dyn,393,7467,393,3.764,0.829,1983.6,104.41,0.4253069979034437,OrganismalFitness,Low,0.9940151521584711
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int4_wo,393,7467,393,11.054,0.668,675.5,35.55,0.3986497453758363,OrganismalFitness,Low,0.9636600812867041
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int8_dyn,393,7467,393,16.363,0.831,456.3,24.02,0.4299831008853091,OrganismalFitness,Low,0.9940831627633703
P53_HUMAN_Giacomelli_2018_Null_Etoposide,int8_wo,393,7467,393,1.695,0.801,4405.5,231.86,0.43130818813260546,OrganismalFitness,Low,0.9995540803369726
P53_HUMAN_Giacomelli_2018_Null_Nutlin,bf16,393,7467,393,1.239,1.402,6024.2,317.19,0.40412718420806426,OrganismalFitness,Low,0.9998203783609396
P53_HUMAN_Giacomelli_2018_Null_Nutlin,fp32,393,7467,393,5.369,2.832,1390.9,73.2,0.40426883093273963,OrganismalFitness,Low,1.0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,fp8_dyn,393,7467,393,3.769,0.829,1981.0,104.27,0.396955354591563,OrganismalFitness,Low,0.9940151521584711
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int4_wo,393,7467,393,11.055,0.668,675.5,35.55,0.3721360604694914,OrganismalFitness,Low,0.9636600812867041
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int8_dyn,393,7467,393,16.383,0.831,455.8,23.99,0.40303100452922275,OrganismalFitness,Low,0.9940831627633703
P53_HUMAN_Giacomelli_2018_Null_Nutlin,int8_wo,393,7467,393,1.693,0.801,4410.6,232.13,0.40364127529426286,OrganismalFitness,Low,0.9995540803369726
P53_HUMAN_Giacomelli_2018_WT_Nutlin,bf16,393,7467,393,1.24,1.402,6022.7,316.94,0.3994784992536906,OrganismalFitness,Low,0.9998203783609396
P53_HUMAN_Giacomelli_2018_WT_Nutlin,fp32,393,7467,393,5.371,2.832,1390.3,73.17,0.40015145575340183,OrganismalFitness,Low,1.0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,fp8_dyn,393,7467,393,3.768,0.829,1981.7,104.3,0.3935321815893696,OrganismalFitness,Low,0.9940151521584711
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int4_wo,393,7467,393,11.055,0.668,675.4,35.55,0.363022454817824,OrganismalFitness,Low,0.9636600812867041
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int8_dyn,393,7467,393,16.381,0.831,455.8,23.99,0.395292742468182,OrganismalFitness,Low,0.9940831627633703
P53_HUMAN_Giacomelli_2018_WT_Nutlin,int8_wo,393,7467,393,1.692,0.801,4413.1,232.27,0.3978153162931815,OrganismalFitness,Low,0.9995540803369726
P53_HUMAN_Kotler_2018,bf16,393,1048,190,0.57,1.402,1837.7,333.33,0.6782760164064308,OrganismalFitness,Low,0.9997277529850527
P53_HUMAN_Kotler_2018,fp32,393,1048,190,2.581,2.832,406.1,73.61,0.6781263027340868,OrganismalFitness,Low,1.0
P53_HUMAN_Kotler_2018,fp8_dyn,393,1048,190,1.779,0.829,589.1,106.8,0.6715763914024009,OrganismalFitness,Low,0.9918811833541712
P53_HUMAN_Kotler_2018,int4_wo,393,1048,190,5.317,0.668,197.1,35.73,0.6639275889856814,OrganismalFitness,Low,0.9605911221301214
P53_HUMAN_Kotler_2018,int8_dyn,393,1048,190,7.828,0.831,133.9,24.27,0.6728850893006797,OrganismalFitness,Low,0.9923028977879654
P53_HUMAN_Kotler_2018,int8_wo,393,1048,190,0.786,0.801,1334.1,241.73,0.6770842935951441,OrganismalFitness,Low,0.9993678403064625
P84126_THETH_Chan_2017,bf16,254,1519,80,0.189,1.346,8025.0,423.28,0.6041736191404531,OrganismalFitness,Medium,0.9998555738105569
P84126_THETH_Chan_2017,fp32,254,1519,80,0.843,2.721,1800.9,94.9,0.6046754674165734,OrganismalFitness,Medium,1.0
P84126_THETH_Chan_2017,fp8_dyn,254,1519,80,0.741,0.761,2050.7,107.96,0.5989082372122023,OrganismalFitness,Medium,0.9962290149809742
P84126_THETH_Chan_2017,int4_wo,254,1519,80,1.474,0.613,1030.3,54.27,0.602570860093523,OrganismalFitness,Medium,0.9748036817313042
P84126_THETH_Chan_2017,int8_dyn,254,1519,80,2.836,0.742,535.6,28.21,0.6012767501222753,OrganismalFitness,Medium,0.9971130579159106
P84126_THETH_Chan_2017,int8_wo,254,1519,80,0.277,0.745,5479.2,288.81,0.6027683245428246,OrganismalFitness,Medium,0.9996853424490256
PABP_YEAST_Melamed_2013,bf16,577,37708,75,1.124,1.479,33537.6,66.73,0.7153668836554277,OrganismalFitness,Medium,0.9998887679011017
PABP_YEAST_Melamed_2013,fp32,577,37708,75,2.516,2.973,14986.2,29.81,0.7157713682796909,OrganismalFitness,Medium,1.0
PABP_YEAST_Melamed_2013,fp8_dyn,577,37708,75,1.543,0.916,24437.5,48.61,0.7179435145651861,OrganismalFitness,Medium,0.9969007557671703
PABP_YEAST_Melamed_2013,int4_wo,577,37708,75,3.847,0.745,9802.1,19.5,0.6870331406326275,OrganismalFitness,Medium,0.9797872837868294
PABP_YEAST_Melamed_2013,int8_dyn,577,37708,75,4.156,0.903,9073.8,18.05,0.7139812816448051,OrganismalFitness,Medium,0.998102884489623
PABP_YEAST_Melamed_2013,int8_wo,577,37708,75,1.232,0.878,30614.2,60.88,0.7169194688551439,OrganismalFitness,Medium,0.9997246999701788
PAI1_HUMAN_Huttinger_2021,bf16,402,5345,379,1.186,1.407,4507.3,319.56,0.4474267563044157,Activity,Medium,0.9998682277948494
PAI1_HUMAN_Huttinger_2021,fp32,402,5345,379,5.211,2.84,1025.6,72.73,0.4479378451808166,Activity,Medium,1.0
PAI1_HUMAN_Huttinger_2021,fp8_dyn,402,5345,379,3.575,0.834,1495.0,106.01,0.4486233545309815,Activity,Medium,0.9961141772180806
PAI1_HUMAN_Huttinger_2021,int4_wo,402,5345,379,10.882,0.674,491.2,34.83,0.44281358796593395,Activity,Medium,0.9785860842983133
PAI1_HUMAN_Huttinger_2021,int8_dyn,402,5345,379,14.189,0.803,376.7,26.71,0.4469484366749938,Activity,Medium,0.9967116185979293
PAI1_HUMAN_Huttinger_2021,int8_wo,402,5345,379,1.679,0.806,3184.3,225.73,0.4478615786521866,Activity,Medium,0.999706439547027
PA_I34A1_Wu_2015,bf16,716,1820,674,3.551,1.53,512.6,189.81,0.038043831549088934,OrganismalFitness,Medium,0.9995012289889882
PA_I34A1_Wu_2015,fp32,716,1820,674,17.828,3.081,102.1,37.81,0.0380786156068161,OrganismalFitness,Medium,1.0
PA_I34A1_Wu_2015,fp8_dyn,716,1820,674,6.303,0.98,288.8,106.93,0.03618016129502524,OrganismalFitness,Medium,0.9925127724985511
PA_I34A1_Wu_2015,int4_wo,716,1820,674,34.114,0.798,53.4,19.76,0.02878366812366325,OrganismalFitness,Medium,0.9911544762302736
PA_I34A1_Wu_2015,int8_dyn,716,1820,674,29.119,0.957,62.5,23.15,0.039510650031271466,OrganismalFitness,Medium,0.9943185494883472
PA_I34A1_Wu_2015,int8_wo,716,1820,674,4.703,0.929,387.0,143.31,0.03727185614486691,OrganismalFitness,Medium,0.99911339830354
PHOT_CHLRE_Chen_2023,bf16,118,167529,118,13.866,1.292,12082.2,8.51,0.7467123752126402,Activity,High,0.9997970952412508
PHOT_CHLRE_Chen_2023,fp32,118,167529,118,14.073,2.615,11904.1,8.38,0.7491478960125779,Activity,High,1.0
PHOT_CHLRE_Chen_2023,fp8_dyn,118,167529,118,14.907,0.698,11238.5,7.92,0.7421853088802165,Activity,High,0.99632349759423
PHOT_CHLRE_Chen_2023,int4_wo,118,167529,118,14.614,0.561,11463.8,8.07,0.7771116085536003,Activity,High,0.9784548671695358
PHOT_CHLRE_Chen_2023,int8_dyn,118,167529,118,17.819,0.71,9402.0,6.62,0.7493294770889982,Activity,High,0.9975360023819975
PHOT_CHLRE_Chen_2023,int8_wo,118,167529,118,14.025,0.691,11945.3,8.41,0.7425658307523384,Activity,High,0.9993980909181509
PIN1_HUMAN_Tsuboyama_2023_1I6C,bf16,39,802,39,0.102,1.26,7862.0,382.35,0.6674738027766116,Stability,High,0.9998198192121709
PIN1_HUMAN_Tsuboyama_2023_1I6C,fp32,39,802,39,0.126,2.555,6348.2,309.52,0.6698619633908778,Stability,High,1.0
PIN1_HUMAN_Tsuboyama_2023_1I6C,fp8_dyn,39,802,39,0.382,0.66,2096.9,102.09,0.6743779073325918,Stability,High,0.9953743570868498
PIN1_HUMAN_Tsuboyama_2023_1I6C,int4_wo,39,802,39,0.153,0.528,5255.1,254.9,0.6600206928176067,Stability,High,0.9810572193637678
PIN1_HUMAN_Tsuboyama_2023_1I6C,int8_dyn,39,802,39,1.647,0.688,486.9,23.68,0.6605624178473278,Stability,High,0.9977363356672697
PIN1_HUMAN_Tsuboyama_2023_1I6C,int8_wo,39,802,39,0.143,0.663,5622.0,272.73,0.6677107908798654,Stability,High,0.9997123051149243
PITX2_HUMAN_Tsuboyama_2023_2L7M,bf16,52,1824,52,0.149,1.266,12282.6,348.99,0.6231485338881497,Stability,High,0.9998070432447539
PITX2_HUMAN_Tsuboyama_2023_2L7M,fp32,52,1824,52,0.223,2.563,8195.8,233.18,0.6261555384000245,Stability,High,1.0
PITX2_HUMAN_Tsuboyama_2023_2L7M,fp8_dyn,52,1824,52,0.541,0.666,3371.5,96.12,0.6077639762769727,Stability,High,0.9949710106404102
PITX2_HUMAN_Tsuboyama_2023_2L7M,int4_wo,52,1824,52,0.268,0.535,6816.6,194.03,0.650451879441601,Stability,High,0.9598012132563012
PITX2_HUMAN_Tsuboyama_2023_2L7M,int8_dyn,52,1824,52,2.3,0.694,792.9,22.61,0.623703803820881,Stability,High,0.9985570207384904
PITX2_HUMAN_Tsuboyama_2023_2L7M,int8_wo,52,1824,52,0.208,0.667,8769.9,250.0,0.6215385980803285,Stability,High,0.9997062982612239
PKN1_HUMAN_Tsuboyama_2023_1URF,bf16,71,1301,71,0.169,1.273,7711.3,420.12,0.2948614972945274,Stability,High,0.9995156587461718
PKN1_HUMAN_Tsuboyama_2023_1URF,fp32,71,1301,71,0.304,2.58,4273.3,233.55,0.29766977709999204,Stability,High,1.0
PKN1_HUMAN_Tsuboyama_2023_1URF,fp8_dyn,71,1301,71,0.671,0.676,1938.5,105.81,0.30652768946553166,Stability,High,0.9893157346866359
PKN1_HUMAN_Tsuboyama_2023_1URF,int4_wo,71,1301,71,0.424,0.542,3068.1,167.45,0.326334511325681,Stability,High,0.9578017844091576
PKN1_HUMAN_Tsuboyama_2023_1URF,int8_dyn,71,1301,71,2.941,0.701,442.4,24.14,0.3012858978703239,Stability,High,0.9899076646794982
PKN1_HUMAN_Tsuboyama_2023_1URF,int8_wo,71,1301,71,0.244,0.673,5329.2,290.98,0.2937302008438262,Stability,High,0.9991390714000258
POLG_DEN26_Suphatrakul_2023,bf16,900,16897,900,6.271,1.604,2694.4,143.52,0.15241739245389432,OrganismalFitness,Low,0.9996926856277697
POLG_DEN26_Suphatrakul_2023,fp32,900,16897,900,33.76,3.227,500.5,26.66,0.15334704316947642,OrganismalFitness,Low,1.0
POLG_DEN26_Suphatrakul_2023,fp8_dyn,900,16897,900,9.132,1.069,1850.3,98.55,0.1482628515595736,OrganismalFitness,Low,0.9913020150538564
POLG_DEN26_Suphatrakul_2023,int4_wo,900,16897,900,57.559,0.871,293.6,15.64,0.1256804086835427,OrganismalFitness,Low,0.9590417939771989
POLG_DEN26_Suphatrakul_2023,int8_dyn,900,16897,900,41.063,1.033,411.5,21.92,0.1429371890453362,OrganismalFitness,Low,0.9912389269325869
POLG_DEN26_Suphatrakul_2023,int8_wo,900,16897,900,8.131,1.004,2078.1,110.69,0.15176814465809615,OrganismalFitness,Low,0.9993158626043813
